City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
701,Upernavik,GL,72.7868,-56.1549,39.27,97,100,12.93,light rain
702,Ushuaia,AR,-54.8,-68.3,38.86,60,75,12.66,broken clouds
703,Nanortalik,GL,60.1432,-45.2371,38.77,92,29,9.69,scattered clouds
704,Iracoubo,GF,5.4802,-53.2011,75.67,88,26,5.66,light rain
705,Longyearbyen,SJ,78.2186,15.6401,44.44,81,75,3.44,broken clouds
706,Arzgir,RU,45.3728,44.2206,87.19,37,43,9.75,scattered clouds
707,Luba,GQ,3.4568,8.5547,75.09,89,100,2.98,overcast clouds
708,Tecoanapa,MX,16.5167,-98.75,78.46,88,100,4.45,overcast clouds
709,Deputatskiy,RU,69.3,139.9,49.03,81,100,5.03,overcast clouds
710,Vaini,TO,-21.2,-175.2,75.36,78,20,13.8,few clouds
711,Tashtagol,RU,52.7657,87.8894,53.11,82,82,4.41,light rain
712,Kodiak,US,57.79,-152.4072,60.31,67,20,3.44,few clouds
713,Hermanus,ZA,-34.4187,19.2345,54.81,84,73,15.37,moderate rain
714,Cervenia,RO,43.8333,25.4667,75.88,54,0,2.73,clear sky
715,Ipueiras,BR,-7.0333,-40.45,66.2,81,25,11.27,scattered clouds
716,Hilo,US,19.7297,-155.09,80.33,86,40,6.91,scattered clouds
717,Butaritari,KI,3.0707,172.7902,81.73,66,100,12.86,overcast clouds
718,Paamiut,GL,61.994,-49.6678,41.9,85,20,8.52,few clouds
719,Terrace,CA,54.5163,-128.6035,75.11,56,20,5.75,few clouds
720,Olafsvik,IS,64.8945,-23.7142,49.91,82,98,5.93,overcast clouds
721,Busselton,AU,-33.65,115.3333,59.95,59,57,12.82,broken clouds
722,Dharan,NP,26.8125,87.2835,90.19,61,35,4.83,scattered clouds
723,Steinbach,DE,50.1667,8.5667,70.09,76,0,2.3,clear sky
724,Charcas,MX,23.1333,-101.1167,62.94,81,6,8.55,clear sky
725,Cockburn Town,TC,21.4612,-71.1419,82.58,75,66,15.46,broken clouds
726,Guangyuan,CN,32.442,105.823,88.66,67,100,6.58,overcast clouds
727,Puerto Ayora,EC,-0.7393,-90.3518,69.55,88,71,3.0,broken clouds
728,Eureka,US,40.8021,-124.1637,73.67,91,44,1.99,scattered clouds
729,Poum,NC,-20.2333,164.0167,69.96,64,2,15.52,clear sky
730,Port Alfred,ZA,-33.5906,26.891,51.19,88,5,3.0,clear sky
731,Palmer,US,42.1584,-72.3287,65.57,83,100,4.61,light rain
732,Astana,KZ,51.1801,71.446,57.15,51,20,8.95,few clouds
733,Nakhon Thai,TH,17.1006,100.8374,85.35,72,59,5.28,broken clouds
734,Kaitangata,NZ,-46.2817,169.8464,48.7,98,100,4.92,overcast clouds
735,Hithadhoo,MV,-0.6,73.0833,81.95,75,100,12.64,overcast clouds
736,Kavaratti,IN,10.5669,72.642,81.54,76,41,11.16,scattered clouds
737,Tezu,IN,27.9167,96.1667,93.52,56,94,3.96,overcast clouds
738,Makakilo City,US,21.3469,-158.0858,84.52,64,40,12.66,scattered clouds
739,Phalodi,IN,27.1333,72.3667,84.33,69,70,25.48,broken clouds
740,Punta Arenas,CL,-53.15,-70.9167,37.51,75,100,14.97,overcast clouds
741,Avarua,CK,-21.2078,-159.775,71.65,64,100,6.91,overcast clouds
742,Atuona,PF,-9.8,-139.0333,77.36,74,9,23.6,clear sky
743,Banda Aceh,ID,5.5577,95.3222,86.27,66,68,8.23,broken clouds
744,Colotlan,MX,22.1,-103.2667,61.95,87,94,1.43,overcast clouds
745,Ulladulla,AU,-35.35,150.4667,64.83,53,100,9.17,light rain
746,Talnakh,RU,69.4865,88.3972,52.21,50,15,20.42,few clouds
747,Tuktoyaktuk,CA,69.4541,-133.0374,57.2,88,100,11.5,overcast clouds
748,Salinas,US,36.6777,-121.6555,68.0,83,100,9.22,haze
749,Rikitea,PF,-23.1203,-134.9692,74.14,75,5,17.38,clear sky
750,Caravelas,BR,-17.7125,-39.2481,69.42,84,29,7.54,scattered clouds
751,Thompson,CA,55.7435,-97.8558,66.36,82,40,5.75,scattered clouds
752,Okhotsk,RU,59.3833,143.3,60.15,82,94,13.02,overcast clouds
753,Boyolangu,ID,-8.1181,111.8935,79.09,78,85,13.44,overcast clouds
754,Nishihara,JP,26.1842,127.7558,91.06,70,75,17.27,broken clouds
755,Nome,US,64.5011,-165.4064,53.67,59,100,5.75,overcast clouds
756,San Cristobal,VE,7.7669,-72.225,69.98,90,2,1.95,clear sky
757,Port Lincoln,AU,-34.7333,135.8667,55.87,70,85,19.06,overcast clouds
758,Mehamn,NO,71.0357,27.8492,48.15,87,75,10.36,light rain
759,Mount Isa,AU,-20.7333,139.5,83.97,11,0,5.75,clear sky
760,Meulaboh,ID,4.1363,96.1285,85.59,64,94,3.83,overcast clouds
761,Albany,US,42.6001,-73.9662,61.86,94,100,3.83,overcast clouds
762,Guanica,PR,17.9716,-66.908,79.92,92,45,4.12,scattered clouds
763,Arraial Do Cabo,BR,-22.9661,-42.0278,71.46,78,0,19.57,clear sky
764,Sitka,US,57.0531,-135.33,57.09,100,100,0.0,mist
765,Muli,MV,2.9167,73.5667,81.91,74,45,6.4,scattered clouds
766,Chuy,UY,-33.6971,-53.4616,47.48,85,34,10.58,scattered clouds
767,Bluff,NZ,-46.6,168.3333,49.35,98,100,9.26,light rain
768,Sao Filipe,CV,14.8961,-24.4956,77.83,78,82,7.45,broken clouds
769,Marsa Matruh,EG,31.3525,27.2453,77.2,88,40,5.75,scattered clouds
770,Tahta,EG,26.7693,31.5021,81.21,46,0,11.52,clear sky
771,Hobart,AU,-42.8794,147.3294,58.86,63,40,18.41,heavy intensity shower rain
772,Barrow,US,71.2906,-156.7887,39.22,87,100,21.85,overcast clouds
773,Hauterive,FR,46.0901,3.4459,59.76,98,91,1.45,overcast clouds
774,High Level,CA,58.5169,-117.136,71.71,60,0,5.75,haze
775,Victoria,HK,22.2855,114.1577,89.96,83,97,5.01,overcast clouds
776,Faya,SA,18.3851,42.4509,64.51,58,43,1.52,scattered clouds
777,Yantal,RU,56.8471,105.2542,52.38,84,100,9.35,light rain
778,Qaanaaq,GL,77.484,-69.3632,34.32,80,100,1.99,overcast clouds
779,Bengkulu,ID,-3.8004,102.2655,85.91,66,32,11.01,scattered clouds
780,Ilulissat,GL,69.2167,-51.1,39.22,93,100,8.05,overcast clouds
781,Castro,BR,-24.7911,-50.0119,60.87,83,100,11.25,overcast clouds
782,Qasigiannguit,GL,68.8193,-51.1922,39.45,98,100,4.63,light rain
783,Jamestown,US,42.097,-79.2353,58.59,72,100,1.01,fog
784,Agadez,NE,19.75,10.25,83.55,18,0,9.1,clear sky
785,Iqaluit,CA,63.7506,-68.5145,40.73,100,100,5.75,light rain
786,Anadyr,RU,64.75,177.4833,54.1,50,40,11.18,scattered clouds
787,Safaga,EG,26.7292,33.9365,88.3,42,0,10.98,clear sky
788,Bredasdorp,ZA,-34.5322,20.0403,52.41,92,60,9.04,light rain
789,Pevek,RU,69.7008,170.3133,43.0,65,18,5.86,few clouds
790,Henties Bay,NA,-22.116,14.2845,52.59,88,0,9.4,clear sky
791,Nyimba,ZM,-14.5566,30.8149,64.87,61,6,2.8,clear sky
